Cycle ID,Cycle time [mS],Origin Addr,Destiny Addr,Distance (m),RX Power (dBm),Active
0,2030,C1,B3,14.19,-94.01,1
0,2030,C1,B4,17.51,-88.80,1
0,2030,B3,B2,31.38,-100.68,1
0,2030,B3,B4,32.71,-92.47,1
1,473,C1,B3,14.25,-95.44,1
1,473,C1,B4,17.33,-88.83,1
1,473,B3,B2,31.33,-101.18,1
1,473,B3,B4,32.66,-93.21,1
2,363,C1,B3,14.24,-91.68,1
2,363,C1,B4,17.33,-89.58,1
2,363,B3,B2,31.43,-101.11,1
2,363,B3,B4,32.71,-93.10,1
3,363,C1,B3,14.23,-92.01,1
3,363,C1,B4,17.43,-89.57,1
3,363,B3,B2,31.37,-100.97,1
3,363,B3,B4,32.68,-92.65,1
4,363,C1,B3,14.19,-91.90,1
4,363,C1,B4,17.41,-90.52,1
4,363,B3,B2,31.39,-101.51,1
4,363,B3,B4,32.68,-92.14,1
5,363,C1,B3,14.23,-92.26,1
5,363,C1,B4,17.34,-90.70,1
5,363,B3,B2,31.43,-100.39,1
5,363,B3,B4,32.65,-92.02,1
6,363,C1,B3,14.28,-91.97,1
6,363,C1,B4,17.38,-89.47,1
6,363,B3,B2,31.42,-100.90,1
6,363,B3,B4,32.66,-92.49,1
7,363,C1,B3,14.28,-90.06,1
7,363,C1,B4,17.36,-90.00,1
7,363,B3,B2,31.42,-100.64,1
7,363,B3,B4,32.73,-92.48,1
8,363,C1,B3,14.24,-89.62,1
8,363,C1,B4,17.35,-89.22,1
8,363,B3,B2,31.41,-100.85,1
8,363,B3,B4,32.66,-92.28,1
9,472,C1,B3,14.26,-89.59,1
9,472,C1,B4,17.35,-88.86,1
9,472,B3,B2,31.30,-101.25,1
9,472,B3,B4,32.68,-92.39,1
10,478,C1,B3,14.31,-89.81,1
10,478,C1,B4,17.38,-88.52,1
10,478,B3,B2,31.37,-100.58,1
10,478,B3,B4,32.73,-92.51,1
11,363,C1,B3,14.30,-92.42,1
11,363,C1,B4,17.38,-88.39,1
11,363,B3,B2,31.35,-101.40,1
11,363,B3,B4,32.71,-92.31,1
12,583,C1,B3,14.25,-95.96,1
12,583,C1,B4,17.42,-89.28,1
12,583,B3,B2,31.36,-101.78,1
12,583,B3,B4,32.66,-92.38,1
13,363,C1,B3,14.02,-99.30,1
13,363,C1,B4,17.41,-89.41,1
13,363,B3,B2,31.38,-101.41,1
13,363,B3,B4,32.72,-92.57,1
14,652,C1,B3,14.24,-93.68,1
14,652,C1,B4,17.42,-88.20,1
14,652,B3,B2,31.37,-100.88,1
14,652,B3,B4,32.68,-92.57,1
15,1293,C1,B3,-999.00,-999.00,0
15,1293,C1,B4,-999.00,-999.00,0
15,1293,B3,B2,-999.00,-999.00,0
15,1293,B3,B4,-999.00,-999.00,0
15,1293,C1,B2,45.44,-95.18,1
16,1995,C1,B3,14.50,-95.08,1
16,1995,C1,B4,-999.00,-999.00,0
16,1995,B3,B2,-999.00,-999.00,0
16,1995,B3,B4,32.70,-93.32,1
16,1995,C1,B2,-999.00,-999.00,0
17,326,C1,B3,15.42,-95.37,1
17,326,C1,B4,-999.00,-999.00,0
17,326,B3,B2,-999.00,-999.00,0
17,326,B3,B4,32.70,-93.55,1
17,326,C1,B2,46.50,-100.22,1
18,326,C1,B3,15.61,-91.34,1
18,326,C1,B4,-999.00,-999.00,0
18,326,B3,B2,-999.00,-999.00,0
18,326,B3,B4,32.72,-92.27,1
18,326,C1,B2,46.74,-94.95,1
19,326,C1,B3,15.84,-98.51,1
19,326,C1,B4,-999.00,-999.00,0
19,326,B3,B2,-999.00,-999.00,0
19,326,B3,B4,32.71,-92.46,1
19,326,C1,B2,46.96,-98.02,1
20,326,C1,B3,16.32,-93.85,1
20,326,C1,B4,-999.00,-999.00,0
20,326,B3,B2,-999.00,-999.00,0
20,326,B3,B4,32.73,-92.80,1
20,326,C1,B2,47.34,-96.51,1
21,435,C1,B3,16.67,-97.89,1
21,435,C1,B4,-999.00,-999.00,0
21,435,B3,B2,-999.00,-999.00,0
21,435,B3,B4,32.68,-92.98,1
21,435,C1,B2,47.61,-95.89,1
22,326,C1,B3,16.97,-89.07,1
22,326,C1,B4,-999.00,-999.00,0
22,326,B3,B2,-999.00,-999.00,0
22,326,B3,B4,32.66,-93.65,1
22,326,C1,B2,48.08,-103.48,1
23,326,C1,B3,17.18,-93.55,1
23,326,C1,B4,-999.00,-999.00,0
23,326,B3,B2,-999.00,-999.00,0
23,326,B3,B4,32.64,-94.02,1
23,326,C1,B2,48.30,-97.57,1
24,326,C1,B3,17.47,-97.90,1
24,326,C1,B4,-999.00,-999.00,0
24,326,B3,B2,-999.00,-999.00,0
24,326,B3,B4,32.71,-89.65,1
24,326,C1,B2,48.52,-89.52,1
25,326,C1,B3,17.63,-97.63,1
25,326,C1,B4,-999.00,-999.00,0
25,326,B3,B2,-999.00,-999.00,0
25,326,B3,B4,32.68,-91.25,1
25,326,C1,B2,48.83,-90.03,1
26,326,C1,B3,17.92,-93.91,1
26,326,C1,B4,-999.00,-999.00,0
26,326,B3,B2,-999.00,-999.00,0
26,326,B3,B4,32.77,-89.39,1
26,326,C1,B2,49.02,-89.27,1
27,326,C1,B3,18.01,-79.38,1
27,326,C1,B4,-999.00,-999.00,0
27,326,B3,B2,-999.00,-999.00,0
27,326,B3,B4,32.72,-89.59,1
27,326,C1,B2,49.19,-90.54,1
28,594,C1,B3,17.87,-92.38,1
28,594,C1,B4,-999.00,-999.00,0
28,594,B3,B2,-999.00,-999.00,0
28,594,B3,B4,32.73,-89.60,1
28,594,C1,B2,49.39,-90.41,1
29,305,C1,B3,18.70,-86.26,1
29,305,C1,B4,-999.00,-999.00,0
29,305,B3,B2,-999.00,-999.00,0
29,305,B3,B4,32.75,-89.86,1
29,305,C1,B2,50.02,-91.96,1
30,537,C1,B3,19.05,-89.40,1
30,537,C1,B4,12.72,-89.27,1
30,537,B3,B2,-999.00,-999.00,0
30,537,B3,B4,-999.00,-999.00,0
30,537,C1,B2,50.50,-92.30,1
31,346,C1,B3,19.08,-82.53,1
31,346,C1,B4,12.65,-89.63,1
31,346,B3,B2,-999.00,-999.00,0
31,346,B3,B4,-999.00,-999.00,0
31,346,C1,B2,50.52,-94.66,1
32,347,C1,B3,19.30,-79.82,1
32,347,C1,B4,12.41,-96.07,1
32,347,B3,B2,-999.00,-999.00,0
32,347,B3,B4,-999.00,-999.00,0
32,347,C1,B2,50.82,-94.64,1
33,237,C1,B3,19.60,-70.67,1
33,237,C1,B4,12.34,-97.20,1
33,237,B3,B2,-999.00,-999.00,0
33,237,B3,B4,-999.00,-999.00,0
33,237,C1,B2,51.01,-94.65,1
34,237,C1,B3,19.68,-70.55,1
34,237,C1,B4,12.15,-95.22,1
34,237,B3,B2,-999.00,-999.00,0
34,237,B3,B4,-999.00,-999.00,0
34,237,C1,B2,51.02,-96.57,1
35,237,C1,B3,19.68,-70.69,1
35,237,C1,B4,12.25,-93.38,1
35,237,B3,B2,-999.00,-999.00,0
35,237,B3,B4,-999.00,-999.00,0
35,237,C1,B2,51.01,-99.78,1
36,238,C1,B3,19.61,-69.24,1
36,238,C1,B4,12.27,-94.30,1
36,238,B3,B2,-999.00,-999.00,0
36,238,B3,B4,-999.00,-999.00,0
36,238,C1,B2,50.89,-100.39,1
37,346,C1,B3,19.49,-71.31,1
37,346,C1,B4,12.27,-98.23,1
37,346,B3,B2,-999.00,-999.00,0
37,346,B3,B4,-999.00,-999.00,0
37,346,C1,B2,50.97,-97.65,1
38,347,C1,B3,19.47,-74.78,1
38,347,C1,B4,12.66,-97.33,1
38,347,B3,B2,-999.00,-999.00,0
38,347,B3,B4,-999.00,-999.00,0
38,347,C1,B2,51.31,-99.92,1
39,237,C1,B3,19.61,-88.93,1
39,237,C1,B4,12.48,-91.77,1
39,237,B3,B2,-999.00,-999.00,0
39,237,B3,B4,-999.00,-999.00,0
39,237,C1,B2,51.50,-100.05,1
40,237,C1,B3,20.02,-74.78,1
40,237,C1,B4,12.24,-89.00,1
40,237,B3,B2,-999.00,-999.00,0
40,237,B3,B4,-999.00,-999.00,0
40,237,C1,B2,51.80,-102.40,1
41,237,C1,B3,20.25,-72.41,1
41,237,C1,B4,11.98,-89.75,1
41,237,B3,B2,-999.00,-999.00,0
41,237,B3,B4,-999.00,-999.00,0
41,237,C1,B2,51.83,-103.50,1
42,1062,C1,B3,20.42,-76.59,1
42,1062,C1,B4,11.76,-94.88,1
42,1062,B3,B2,-999.00,-999.00,0
42,1062,B3,B4,-999.00,-999.00,0
42,1062,C1,B2,-999.00,-999.00,0
43,1619,C1,B3,20.99,-82.10,1
43,1619,C1,B4,11.27,-96.95,1
43,1619,B3,B2,-999.00,-999.00,0
43,1619,B3,B4,32.68,-89.13,1
43,1619,C1,B2,-999.00,-999.00,0
44,866,C1,B3,-999.00,-999.00,0
44,866,C1,B4,9.48,-89.57,1
44,866,B3,B2,-999.00,-999.00,0
44,866,B3,B4,-999.00,-999.00,0
44,866,C1,B2,54.17,-98.27,1
45,899,C1,B3,24.07,-89.52,1
45,899,C1,B4,8.14,-82.61,1
45,899,B3,B2,31.40,-100.29,1
45,899,B3,B4,32.68,-88.61,1
45,899,C1,B2,55.42,-100.08,1
46,489,C1,B3,24.34,-82.01,1
46,489,C1,B4,8.14,-71.24,1
46,489,B3,B2,31.36,-101.31,1
46,489,B3,B4,32.72,-90.14,1
46,489,C1,B2,55.77,-94.71,1
47,599,C1,B3,25.00,-81.06,1
47,599,C1,B4,7.46,-72.67,1
47,599,B3,B2,31.36,-100.84,1
47,599,B3,B4,32.72,-88.96,1
47,599,C1,B2,56.50,-101.55,1
48,1044,C1,B3,25.81,-84.12,1
48,1044,C1,B4,6.72,-72.22,1
48,1044,B3,B2,31.33,-100.87,1
48,1044,B3,B4,32.66,-89.62,1
48,1044,C1,B2,57.53,-97.71,1
49,599,C1,B3,26.62,-94.51,1
49,599,C1,B4,6.37,-69.85,1
49,599,B3,B2,31.43,-100.53,1
49,599,B3,B4,32.68,-88.97,1
49,599,C1,B2,58.37,-96.20,1
50,708,C1,B3,27.55,-93.57,1
50,708,C1,B4,5.70,-67.10,1
50,708,B3,B2,31.38,-100.58,1
50,708,B3,B4,32.71,-87.10,1
50,708,C1,B2,58.98,-97.55,1
51,599,C1,B3,27.96,-94.64,1
51,599,C1,B4,5.34,-75.18,1
51,599,B3,B2,31.37,-100.57,1
51,599,B3,B4,32.71,-89.45,1
51,599,C1,B2,59.36,-90.92,1
52,489,C1,B3,28.58,-75.07,1
52,489,C1,B4,4.60,-68.15,1
52,489,B3,B2,31.45,-99.68,1
52,489,B3,B4,32.70,-89.63,1
52,489,C1,B2,59.83,-92.58,1
53,489,C1,B3,28.96,-76.39,1
53,489,C1,B4,4.16,-69.73,1
53,489,B3,B2,31.40,-100.26,1
53,489,B3,B4,32.68,-89.79,1
53,489,C1,B2,60.17,-91.94,1
54,489,C1,B3,29.25,-83.24,1
54,489,C1,B4,3.73,-66.63,1
54,489,B3,B2,31.39,-100.06,1
54,489,B3,B4,32.66,-88.72,1
54,489,C1,B2,60.39,-93.35,1
55,489,C1,B3,29.57,-81.63,1
55,489,C1,B4,3.09,-65.28,1
55,489,B3,B2,31.41,-100.31,1
55,489,B3,B4,32.72,-89.78,1
55,489,C1,B2,60.69,-95.57,1
56,489,C1,B3,29.84,-88.82,1
56,489,C1,B4,2.70,-62.78,1
56,489,B3,B2,31.41,-100.40,1
56,489,B3,B4,32.72,-89.12,1
56,489,C1,B2,60.85,-94.01,1
57,727,C1,B3,29.60,-97.10,1
57,727,C1,B4,2.33,-66.25,1
57,727,B3,B2,-999.00,-999.00,0
57,727,B3,B4,32.66,-89.87,1
57,727,C1,B2,60.89,-94.79,1
58,1106,C1,B3,30.54,-90.52,1
58,1106,C1,B4,1.44,-62.85,1
58,1106,B3,B2,31.39,-99.97,1
58,1106,B3,B4,32.72,-87.77,1
58,1106,C1,B2,61.23,-92.94,1
59,727,C1,B3,30.96,-94.33,1
59,727,C1,B4,0.98,-66.85,1
59,727,B3,B2,-999.00,-999.00,0
59,727,B3,B4,32.73,-89.31,1
59,727,C1,B2,61.43,-98.29,1
60,1279,C1,B3,31.79,-100.92,1
60,1279,C1,B4,0.19,-65.24,1
60,1279,B3,B2,-999.00,-999.00,0
60,1279,B3,B4,32.68,-89.55,1
60,1279,C1,B2,-999.00,-999.00,0
61,1089,C1,B3,32.04,-98.33,1
61,1089,C1,B4,0.12,-62.93,1
61,1089,B3,B2,-999.00,-999.00,0
61,1089,B3,B4,32.73,-88.35,1
61,1089,C1,B2,-999.00,-999.00,0
62,326,C1,B3,32.06,-94.13,1
62,326,C1,B4,0.05,-66.64,1
62,326,B3,B2,-999.00,-999.00,0
62,326,B3,B4,32.73,-89.04,1
62,326,C1,B2,-999.00,-999.00,0
63,326,C1,B3,32.01,-95.33,1
63,326,C1,B4,0.11,-62.24,1
63,326,B3,B2,-999.00,-999.00,0
63,326,B3,B4,32.74,-89.09,1
63,326,C1,B2,-999.00,-999.00,0
64,1519,C1,B3,31.97,-97.73,1
64,1519,C1,B4,-999.00,-999.00,0
64,1519,B3,B2,-999.00,-999.00,0
64,1519,B3,B4,-999.00,-999.00,0
64,1519,C1,B2,-999.00,-999.00,0
65,142,C1,B3,32.03,-76.05,1
65,142,C1,B4,-999.00,-999.00,0
65,142,B3,B2,-999.00,-999.00,0
65,142,B3,B4,-999.00,-999.00,0
65,142,C1,B2,-999.00,-999.00,0
66,142,C1,B3,31.95,-80.47,1
66,142,C1,B4,-999.00,-999.00,0
66,142,B3,B2,-999.00,-999.00,0
66,142,B3,B4,-999.00,-999.00,0
66,142,C1,B2,-999.00,-999.00,0
67,143,C1,B3,31.98,-81.52,1
67,143,C1,B4,-999.00,-999.00,0
67,143,B3,B2,-999.00,-999.00,0
67,143,B3,B4,-999.00,-999.00,0
67,143,C1,B2,-999.00,-999.00,0
68,142,C1,B3,31.88,-93.15,1
68,142,C1,B4,-999.00,-999.00,0
68,142,B3,B2,-999.00,-999.00,0
68,142,B3,B4,-999.00,-999.00,0
68,142,C1,B2,-999.00,-999.00,0
69,143,C1,B3,31.79,-95.56,1
69,143,C1,B4,-999.00,-999.00,0
69,143,B3,B2,-999.00,-999.00,0
69,143,B3,B4,-999.00,-999.00,0
69,143,C1,B2,-999.00,-999.00,0
70,142,C1,B3,31.94,-81.29,1
70,142,C1,B4,-999.00,-999.00,0
70,142,B3,B2,-999.00,-999.00,0
70,142,B3,B4,-999.00,-999.00,0
70,142,C1,B2,-999.00,-999.00,0
71,142,C1,B3,32.02,-80.55,1
71,142,C1,B4,-999.00,-999.00,0
71,142,B3,B2,-999.00,-999.00,0
71,142,B3,B4,-999.00,-999.00,0
71,142,C1,B2,-999.00,-999.00,0
72,143,C1,B3,31.90,-93.34,1
72,143,C1,B4,-999.00,-999.00,0
72,143,B3,B2,-999.00,-999.00,0
72,143,B3,B4,-999.00,-999.00,0
72,143,C1,B2,-999.00,-999.00,0
73,142,C1,B3,31.79,-97.57,1
73,142,C1,B4,-999.00,-999.00,0
73,142,B3,B2,-999.00,-999.00,0
73,142,B3,B4,-999.00,-999.00,0
73,142,C1,B2,-999.00,-999.00,0
74,677,C1,B3,32.00,-100.50,1
74,677,C1,B4,-999.00,-999.00,0
74,677,B3,B2,-999.00,-999.00,0
74,677,B3,B4,32.71,-90.85,1
74,677,C1,B2,-999.00,-999.00,0
75,610,C1,B3,31.99,-101.47,1
75,610,C1,B4,0.49,-58.64,1
75,610,B3,B2,-999.00,-999.00,0
75,610,B3,B4,-999.00,-999.00,0
75,610,C1,B2,-999.00,-999.00,0
76,746,C1,B3,32.16,-99.67,1
76,746,C1,B4,0.46,-63.04,1
76,746,B3,B2,-999.00,-999.00,0
76,746,B3,B4,-999.00,-999.00,0
76,746,C1,B2,-999.00,-999.00,0
77,200,C1,B3,32.01,-92.57,1
77,200,C1,B4,0.50,-61.57,1
77,200,B3,B2,-999.00,-999.00,0
77,200,B3,B4,-999.00,-999.00,0
77,200,C1,B2,-999.00,-999.00,0
78,200,C1,B3,31.89,-95.90,1
78,200,C1,B4,0.29,-59.69,1
78,200,B3,B2,-999.00,-999.00,0
78,200,B3,B4,-999.00,-999.00,0
78,200,C1,B2,-999.00,-999.00,0
79,200,C1,B3,31.90,-90.32,1
79,200,C1,B4,0.33,-61.82,1
79,200,B3,B2,-999.00,-999.00,0
79,200,B3,B4,-999.00,-999.00,0
79,200,C1,B2,-999.00,-999.00,0
80,200,C1,B3,32.03,-88.98,1
80,200,C1,B4,0.36,-61.72,1
80,200,B3,B2,-999.00,-999.00,0
80,200,B3,B4,-999.00,-999.00,0
80,200,C1,B2,-999.00,-999.00,0
81,201,C1,B3,32.07,-80.06,1
81,201,C1,B4,0.31,-60.61,1
81,201,B3,B2,-999.00,-999.00,0
81,201,B3,B4,-999.00,-999.00,0
81,201,C1,B2,-999.00,-999.00,0
82,200,C1,B3,32.08,-81.35,1
82,200,C1,B4,0.00,-66.21,1
82,200,B3,B2,-999.00,-999.00,0
82,200,B3,B4,-999.00,-999.00,0
82,200,C1,B2,-999.00,-999.00,0
83,615,C1,B3,32.16,-75.22,1
83,615,C1,B4,0.37,-66.56,1
83,615,B3,B2,-999.00,-999.00,0
83,615,B3,B4,32.71,-88.71,1
83,615,C1,B2,-999.00,-999.00,0
84,326,C1,B3,32.19,-78.24,1
84,326,C1,B4,0.23,-61.75,1
84,326,B3,B2,-999.00,-999.00,0
84,326,B3,B4,32.71,-88.40,1
84,326,C1,B2,-999.00,-999.00,0
85,326,C1,B3,32.17,-80.78,1
85,326,C1,B4,0.30,-60.50,1
85,326,B3,B2,-999.00,-999.00,0
85,326,B3,B4,32.71,-88.25,1
85,326,C1,B2,-999.00,-999.00,0
86,326,C1,B3,32.13,-82.84,1
86,326,C1,B4,0.17,-61.68,1
86,326,B3,B2,-999.00,-999.00,0
86,326,B3,B4,32.68,-88.73,1
86,326,C1,B2,-999.00,-999.00,0
87,326,C1,B3,32.00,-90.47,1
87,326,C1,B4,0.10,-63.62,1
87,326,B3,B2,-999.00,-999.00,0
87,326,B3,B4,32.68,-89.02,1
87,326,C1,B2,-999.00,-999.00,0
88,435,C1,B3,31.86,-98.35,1
88,435,C1,B4,0.11,-62.68,1
88,435,B3,B2,-999.00,-999.00,0
88,435,B3,B4,32.68,-88.71,1
88,435,C1,B2,-999.00,-999.00,0
89,1150,C1,B3,-999.00,-999.00,0
89,1150,C1,B4,0.06,-59.48,1
89,1150,B3,B2,-999.00,-999.00,0
89,1150,B3,B4,32.73,-89.36,1
89,1150,C1,B2,-999.00,-999.00,0
90,1320,C1,B3,-999.00,-999.00,0
90,1320,C1,B4,0.00,-62.21,1
90,1320,B3,B2,-999.00,-999.00,0
90,1320,B3,B4,32.73,-89.13,1
90,1320,C1,B2,-999.00,-999.00,0
91,268,C1,B3,-999.00,-999.00,0
91,268,C1,B4,0.07,-62.17,1
91,268,B3,B2,-999.00,-999.00,0
91,268,B3,B4,32.71,-88.51,1
91,268,C1,B2,-999.00,-999.00,0
92,268,C1,B3,-999.00,-999.00,0
92,268,C1,B4,0.01,-62.86,1
92,268,B3,B2,-999.00,-999.00,0
92,268,B3,B4,32.73,-88.26,1
92,268,C1,B2,-999.00,-999.00,0
93,268,C1,B3,-999.00,-999.00,0
93,268,C1,B4,0.04,-62.73,1
93,268,B3,B2,-999.00,-999.00,0
93,268,B3,B4,32.70,-88.42,1
93,268,C1,B2,-999.00,-999.00,0
94,268,C1,B3,-999.00,-999.00,0
94,268,C1,B4,0.01,-61.37,1
94,268,B3,B2,-999.00,-999.00,0
94,268,B3,B4,32.75,-87.97,1
94,268,C1,B2,-999.00,-999.00,0
95,268,C1,B3,-999.00,-999.00,0
95,268,C1,B4,0.00,-62.01,1
95,268,B3,B2,-999.00,-999.00,0
95,268,B3,B4,32.73,-88.51,1
95,268,C1,B2,-999.00,-999.00,0
96,268,C1,B3,-999.00,-999.00,0
96,268,C1,B4,0.01,-64.15,1
96,268,B3,B2,-999.00,-999.00,0
96,268,B3,B4,32.71,-88.96,1
96,268,C1,B2,-999.00,-999.00,0
97,612,C1,B3,-999.00,-999.00,0
97,612,C1,B4,0.05,-61.82,1
97,612,B3,B2,-999.00,-999.00,0
97,612,B3,B4,32.68,-88.30,1
97,612,C1,B2,-999.00,-999.00,0
98,893,C1,B3,-999.00,-999.00,0
98,893,C1,B4,0.03,-62.49,1
98,893,B3,B2,31.34,-100.73,1
98,893,B3,B4,32.75,-88.81,1
98,893,C1,B2,-999.00,-999.00,0
99,612,C1,B3,-999.00,-999.00,0
99,612,C1,B4,0.05,-61.19,1
99,612,B3,B2,-999.00,-999.00,0
99,612,B3,B4,32.66,-89.10,1
99,612,C1,B2,-999.00,-999.00,0
100,890,C1,B3,-999.00,-999.00,0
100,890,C1,B4,0.02,-61.76,1
100,890,B3,B2,-999.00,-999.00,0
100,890,B3,B4,-999.00,-999.00,0
100,890,C1,B2,-999.00,-999.00,0
101,157,C1,B3,-999.00,-999.00,0
101,157,C1,B4,0.00,-61.74,1
101,157,B3,B2,-999.00,-999.00,0
101,157,B3,B4,-999.00,-999.00,0
101,157,C1,B2,-999.00,-999.00,0
102,699,C1,B3,-999.00,-999.00,0
102,699,C1,B4,0.12,-63.28,1
102,699,B3,B2,-999.00,-999.00,0
102,699,B3,B4,33.09,-100.89,1
102,699,C1,B2,-999.00,-999.00,0
103,268,C1,B3,-999.00,-999.00,0
103,268,C1,B4,0.62,-58.14,1
103,268,B3,B2,-999.00,-999.00,0
103,268,B3,B4,32.18,-96.94,1
103,268,C1,B2,-999.00,-999.00,0
104,268,C1,B3,-999.00,-999.00,0
104,268,C1,B4,0.69,-57.23,1
104,268,B3,B2,-999.00,-999.00,0
104,268,B3,B4,31.81,-93.18,1
104,268,C1,B2,-999.00,-999.00,0
105,901,C1,B3,32.04,-90.22,1
105,901,C1,B4,0.00,-58.73,1
105,901,B3,B2,-999.00,-999.00,0
105,901,B3,B4,30.59,-98.56,1
105,901,C1,B2,62.23,-101.37,1
106,384,C1,B3,32.20,-81.84,1
106,384,C1,B4,0.83,-62.36,1
106,384,B3,B2,-999.00,-999.00,0
106,384,B3,B4,30.06,-99.49,1
106,384,C1,B2,62.33,-96.60,1
107,493,C1,B3,32.17,-79.09,1
107,493,C1,B4,1.24,-72.54,1
107,493,B3,B2,-999.00,-999.00,0
107,493,B3,B4,29.51,-99.15,1
107,493,C1,B2,62.28,-95.80,1
108,384,C1,B3,32.12,-84.69,1
108,384,C1,B4,2.20,-69.93,1
108,384,B3,B2,-999.00,-999.00,0
108,384,B3,B4,28.66,-95.84,1
108,384,C1,B2,62.26,-101.46,1
109,493,C1,B3,32.03,-91.69,1
109,493,C1,B4,2.87,-62.53,1
109,493,B3,B2,-999.00,-999.00,0
109,493,B3,B4,27.93,-94.16,1
109,493,C1,B2,62.34,-97.98,1
110,384,C1,B3,32.19,-78.21,1
110,384,C1,B4,3.41,-73.18,1
110,384,B3,B2,-999.00,-999.00,0
110,384,B3,B4,27.60,-96.27,1
110,384,C1,B2,62.32,-96.46,1
111,384,C1,B3,32.20,-78.77,1
111,384,C1,B4,3.98,-78.29,1
111,384,B3,B2,-999.00,-999.00,0
111,384,B3,B4,27.03,-94.02,1
111,384,C1,B2,62.30,-97.96,1
112,384,C1,B3,32.07,-90.18,1
112,384,C1,B4,4.26,-87.21,1
112,384,B3,B2,-999.00,-999.00,0
112,384,B3,B4,26.61,-95.54,1
112,384,C1,B2,62.18,-100.66,1
113,384,C1,B3,32.16,-89.78,1
113,384,C1,B4,4.69,-89.88,1
113,384,B3,B2,-999.00,-999.00,0
113,384,B3,B4,26.19,-97.40,1
113,384,C1,B2,62.31,-96.90,1
114,1006,C1,B3,32.23,-77.76,1
114,1006,C1,B4,5.19,-88.11,1
114,1006,B3,B2,-999.00,-999.00,0
114,1006,B3,B4,-999.00,-999.00,0
114,1006,C1,B2,62.32,-95.64,1
115,1859,C1,B3,32.22,-78.98,1
115,1859,C1,B4,7.37,-80.98,1
115,1859,B3,B2,31.42,-100.48,1
115,1859,B3,B4,22.46,-92.69,1
115,1859,C1,B2,-999.00,-999.00,0
116,1160,C1,B3,32.14,-91.72,1
116,1160,C1,B4,9.51,-80.10,1
116,1160,B3,B2,31.35,-100.76,1
116,1160,B3,B4,20.70,-95.34,1
116,1160,C1,B2,-999.00,-999.00,0
117,546,C1,B3,32.11,-96.53,1
117,546,C1,B4,10.81,-87.51,1
117,546,B3,B2,31.38,-100.85,1
117,546,B3,B4,20.12,-96.16,1
117,546,C1,B2,-999.00,-999.00,0
118,326,C1,B3,32.09,-93.93,1
118,326,C1,B4,11.33,-93.78,1
118,326,B3,B2,-999.00,-999.00,0
118,326,B3,B4,19.60,-94.63,1
118,326,C1,B2,-999.00,-999.00,0
119,326,C1,B3,32.12,-95.09,1
119,326,C1,B4,11.66,-95.59,1
119,326,B3,B2,-999.00,-999.00,0
119,326,B3,B4,19.03,-97.05,1
119,326,C1,B2,-999.00,-999.00,0
120,901,C1,B3,32.12,-94.38,1
120,901,C1,B4,12.62,-88.80,1
120,901,B3,B2,-999.00,-999.00,0
120,901,B3,B4,18.25,-87.64,1
120,901,C1,B2,62.33,-99.95,1
121,1208,C1,B3,32.18,-81.54,1
121,1208,C1,B4,13.19,-90.25,1
121,1208,B3,B2,-999.00,-999.00,0
121,1208,B3,B4,17.01,-88.43,1
121,1208,C1,B2,-999.00,-999.00,0
122,1025,C1,B3,32.10,-84.74,1
122,1025,C1,B4,-999.00,-999.00,0
122,1025,B3,B2,-999.00,-999.00,0
122,1025,B3,B4,-999.00,-999.00,0
122,1025,C1,B2,-999.00,-999.00,0
123,653,C1,B3,32.03,-90.85,1
123,653,C1,B4,15.81,-88.01,1
123,653,B3,B2,-999.00,-999.00,0
123,653,B3,B4,15.51,-87.28,1
123,653,C1,B2,-999.00,-999.00,0
124,441,C1,B3,32.05,-89.38,1
124,441,C1,B4,16.31,-89.53,1
124,441,B3,B2,-999.00,-999.00,0
124,441,B3,B4,14.99,-100.33,1
124,441,C1,B2,-999.00,-999.00,0
125,326,C1,B3,32.01,-90.90,1
125,326,C1,B4,16.74,-93.50,1
125,326,B3,B2,-999.00,-999.00,0
125,326,B3,B4,14.83,-90.95,1
125,326,C1,B2,-999.00,-999.00,0
126,326,C1,B3,31.97,-92.83,1
126,326,C1,B4,16.83,-91.21,1
126,326,B3,B2,-999.00,-999.00,0
126,326,B3,B4,14.70,-88.37,1
126,326,C1,B2,-999.00,-999.00,0
127,326,C1,B3,32.00,-92.42,1
127,326,C1,B4,17.14,-94.90,1
127,326,B3,B2,-999.00,-999.00,0
127,326,B3,B4,14.53,-92.41,1
127,326,C1,B2,-999.00,-999.00,0
128,326,C1,B3,32.07,-83.85,1
128,326,C1,B4,17.59,-86.30,1
128,326,B3,B2,-999.00,-999.00,0
128,326,B3,B4,14.37,-86.83,1
128,326,C1,B2,-999.00,-999.00,0
129,669,C1,B3,32.20,-80.01,1
129,669,C1,B4,17.72,-93.25,1
129,669,B3,B2,-999.00,-999.00,0
129,669,B3,B4,14.43,-88.57,1
129,669,C1,B2,-999.00,-999.00,0
130,939,C1,B3,31.96,-92.96,1
130,939,C1,B4,17.86,-92.21,1
130,939,B3,B2,31.37,-100.66,1
130,939,B3,B4,14.45,-92.52,1
130,939,C1,B2,-999.00,-999.00,0
131,2264,C1,B3,32.04,-89.92,1
131,2264,C1,B4,-999.00,-999.00,0
131,2264,B3,B2,-999.00,-999.00,0
131,2264,B3,B4,-999.00,-999.00,0
131,2264,C1,B2,-999.00,-999.00,0
132,142,C1,B3,32.02,-91.50,1
132,142,C1,B4,-999.00,-999.00,0
132,142,B3,B2,-999.00,-999.00,0
